experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,59,-25.0,16,0.608162,0.942786,0,unknown,0.001,820,2026-05-13T07:48:20.949550+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,60,-23.0,14,0.638195,0.941845,0,unknown,0.001,834,2026-05-13T07:48:21.065855+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,61,9.0,2,1.057567,0.940905,1,unknown,0.001,836,2026-05-13T07:48:21.081000+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,62,10.0,1,1.731004,0.939966,1,unknown,0.001,837,2026-05-13T07:48:21.088666+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,63,-10.0,1,0.771542,0.939028,0,unknown,0.001,838,2026-05-13T07:48:21.096346+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,64,10.0,1,1.391325,0.93809,1,unknown,0.001,839,2026-05-13T07:48:21.103746+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,65,-34.0,25,0.82654,0.937154,0,unknown,0.001,864,2026-05-13T07:48:21.295632+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,66,10.0,1,0.495121,0.936219,1,unknown,0.001,865,2026-05-13T07:48:21.302984+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,67,-2.0,13,0.478956,0.935284,1,unknown,0.001,878,2026-05-13T07:48:21.397958+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,68,-10.0,1,0.655391,0.934351,0,unknown,0.001,879,2026-05-13T07:48:21.405292+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,69,-25.0,16,0.417886,0.933418,0,unknown,0.001,895,2026-05-13T07:48:21.521065+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,70,-15.0,6,0.410397,0.932487,0,unknown,0.001,901,2026-05-13T07:48:21.564303+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,71,-15.0,6,0.793733,0.931556,0,unknown,0.001,907,2026-05-13T07:48:21.608839+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,72,-55.0,46,0.406331,0.930626,0,unknown,0.001,953,2026-05-13T07:48:21.950931+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,73,4.0,7,0.292194,0.929697,1,unknown,0.001,960,2026-05-13T07:48:22.002287+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,74,8.0,3,0.229809,0.928769,1,unknown,0.001,963,2026-05-13T07:48:22.026931+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,75,2.0,9,0.27514,0.927842,1,unknown,0.001,972,2026-05-13T07:48:22.096979+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,76,10.0,1,0.4111,0.926916,1,unknown,0.001,973,2026-05-13T07:48:22.104485+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,77,2.0,9,0.216343,0.925991,1,unknown,0.001,982,2026-05-13T07:48:22.191432+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,78,-10.0,1,0.440434,0.925067,0,unknown,0.001,983,2026-05-13T07:48:22.201309+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,79,7.0,4,0.374131,0.924144,1,unknown,0.001,987,2026-05-13T07:48:22.234343+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,80,9.0,2,0.555747,0.923221,1,unknown,0.001,989,2026-05-13T07:48:22.252195+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,81,-26.0,17,0.395355,0.9223,0,unknown,0.001,1000,2026-05-13T07:48:22.383070+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,82,-13.0,4,0.370596,0.921379,0,unknown,0.001,1000,2026-05-13T07:48:22.413184+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,83,-13.0,4,0.469634,0.92046,0,unknown,0.001,1000,2026-05-13T07:48:22.442466+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,84,-17.0,8,0.41712,0.919541,0,unknown,0.001,1000,2026-05-13T07:48:22.502656+00:00
