experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,76,-50.0,50,2.071913,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:06.783170+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,77,-11.0,2,2.109841,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:06.806509+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,78,4.0,7,2.02306,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:06.872938+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,79,-50.0,50,2.078371,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:07.408768+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,80,-12.0,3,2.01862,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:07.436214+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,81,-50.0,50,2.003436,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:07.946417+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,82,-50.0,50,2.000459,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:08.665456+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,83,-50.0,50,1.910136,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:09.314333+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,84,9.0,2,1.824795,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:09.335824+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,85,-50.0,50,1.942717,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:09.855740+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,86,0.0,11,1.804195,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:09.961805+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,87,1.0,10,1.839408,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:10.065180+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,88,-50.0,50,1.861297,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:10.555097+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,89,-50.0,50,1.808289,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:11.076834+00:00
